source,target,weight
685,534,46.0
685,537,9.0
685,549,6.0
685,552,4.0
685,563,14.0
685,589,9.0
685,607,8.0
685,610,34.0
685,631,28.0
685,640,2.0
685,649,1.0
685,683,247.0
685,691,35.0
685,692,21.0
685,702,39.0
685,709,43793.0
685,710,4.0
685,711,67.0
685,716,39.0
685,727,25.0
685,737,5.0
685,752,186.0
685,759,43.0
685,782,1.0
685,801,6.0
685,872,7.0
685,875,25.0
685,880,6.0
685,882,14.0
685,891,1.0
685,894,3296.0
685,910,1.0
685,982,324588.0
685,989,31.0
685,994,111.0
685,1005,4.0
685,1011,15.0
685,1021,6.0
685,1022,135.0
685,1029,48.0
685,1041,8.0
685,1053,25.0
685,1060,1.0
685,1066,79.0
685,1068,89.0
685,1090,2418.0
685,1109,5.0
685,1134,58.0
685,1153,26.0
685,1154,12.0
685,1173,2.0
685,1191,3.0
685,1200,230125.0
685,1204,13.0
685,1221,23.0
685,1231,283084.0
685,1252,69126.0
685,1269,10.0
685,1289,1.0
685,1299,2.0
685,1319,21.0
685,1326,4.0
685,1328,10.0
685,1330,12.0
685,1336,6.0
685,1338,14.0
685,1341,5.0
685,1353,836.0
685,1364,12.0
685,1376,21.0
685,1377,5.0
685,1384,5.0
685,1390,97.0
685,1391,122574.0
685,1395,11.0
685,1402,133.0
685,1408,2.0
685,1411,5.0
685,1473,31.0
685,1504,14.0
685,1517,28.0
685,1522,128.0
685,1524,1.0
685,1549,28.0
685,1573,2.0
685,1603,10.0
685,1611,4.0
685,1613,63874.0
685,1631,19.0
685,1649,8.0
685,1651,2.0
685,1662,1.0
685,1694,17.0
685,1698,8.0
685,1700,19.0
685,1703,12.0
685,1709,3.0
685,1723,3.0
685,1744,10.0
685,1785,16.0
685,1799,2.0
685,1802,10.0
685,1813,2.0
685,1814,6.0
685,1816,12.0
685,1818,2.0
685,1820,83.0
685,1837,3403.0
685,1847,52.0
685,1858,5.0
685,134,3.0
685,169,76.0
685,300,10.0
685,619,22.0
685,899,16.0
685,918,6.0
685,1264,44.0
685,32,39.0
685,75,48.0
685,379,5.0
685,749,2.0
685,1072,1.0
685,1176,1.0
685,1255,2.0
685,1320,41.0
685,1426,3.0
685,1037,2.0
685,1220,5.0
685,1645,188.0
685,256,63.0
685,258,1.0
685,618,40.0
685,926,6.0
685,1462,132.0
685,1617,1.0
685,127,1.0
685,543,2.0
685,1256,1.0
685,1308,44.0
685,1823,7.0
685,1626,2.0
685,940,31.0
685,944,3.0
685,229,2.0
685,1360,4.0
685,243,1.0
685,390,5.0
685,504,1.0
685,1015,3.0
685,733,2.0
685,1479,1.0
685,1051,2.0
685,1152,1.0
6,81,4.0
8,1217,8.0
8,1729,2.0
1217,31,3059.0
1217,71,29.0
1217,88,50776.0
1217,152,91.0
1217,185,5961.0
1217,227,300.0
1217,267,7.0
1217,402,75.0
1217,427,2004.0
1217,505,3873.0
1217,567,267.0
1217,568,18.0
1217,684,54.0
1217,712,5558.0
1217,814,51.0
1217,855,5351.0
1217,949,351.0
1217,1144,34.0
1217,1165,1929.0
1217,1186,5110.0
1217,1207,7220.0
1217,1254,7436.0
1217,1265,126.0
1217,1349,3249.0
1217,1351,4.0
1217,1416,332.0
1217,1446,2954.0
1217,1447,66.0
1217,1466,26.0
1217,1481,8.0
1217,1607,3.0
1217,1660,40.0
1217,1720,12.0
1217,1729,8112.0
1217,1732,2.0
1217,1742,6631.0
1217,1822,14.0
1217,787,2.0
1217,1536,15.0
1217,65,13.0
1217,977,1.0
1217,1354,1.0
1217,1528,19.0
1729,31,143.0
1729,185,179.0
1729,427,11.0
1729,600,12.0
1729,712,64.0
1729,855,22.0
1729,1165,43.0
1729,1186,16.0
1729,1207,397.0
1729,1254,9.0
1729,1349,480.0
1729,1446,232.0
1729,1742,12.0
1729,505,15.0
1729,1451,2.0
9,91,2.0
91,10,2.0
91,67,88.0
91,88,16400.0
91,94,913.0
91,152,4285.0
91,297,838.0
91,308,863.0
91,458,1.0
91,482,9.0
91,557,28.0
91,567,49.0
91,647,1603.0
91,684,4.0
91,806,1370.0
91,816,1.0
91,817,30.0
91,818,2845.0
91,835,8.0
91,844,169.0
91,862,12.0
91,951,10.0
91,977,59.0
91,1030,27.0
91,1121,17.0
91,1145,1.0
91,1354,148.0
91,1387,884.0
91,1451,987.0
91,1476,553.0
91,1505,252.0
91,1601,76.0
91,1660,57.0
91,1672,38.0
91,505,2.0
91,1536,16.0
91,122,3.0
91,369,1.0
91,1570,3.0
11,1494,7.0
11,88,9.0
1494,726,2.0
1494,800,278.0
1494,1247,283.0
1494,421,4.0
12,227,17.0
12,505,15.0
12,509,3.0
12,236,2.0
227,17,13.0
227,65,7365.0
227,71,259.0
227,88,37577.0
227,113,4297.0
227,231,507.0
227,505,18883.0
227,559,14.0
227,567,1.0
227,949,2.0
227,1144,3055.0
227,1186,114.0
227,1228,4.0
227,1254,607.0
227,1265,2905.0
227,1416,3605.0
227,1659,7.0
227,1660,1.0
227,236,4.0
505,13,194.0
505,31,31.0
505,51,4360.0
505,65,159.0
505,71,6383.0
505,88,415807.0
505,94,21.0
505,104,3155.0
505,113,8.0
505,152,72.0
505,156,200.0
505,231,2780.0
505,236,2329.0
505,273,31.0
505,294,29.0
505,302,982.0
505,309,14.0
505,365,439.0
505,374,4.0
505,384,78.0
505,389,15080.0
505,447,1436.0
505,482,35.0
505,483,142.0
505,484,28.0
505,509,36.0
505,543,3118.0
505,553,336.0
505,562,4.0
505,564,13283.0
505,567,15762.0
505,573,669.0
505,596,7.0
505,647,10.0
505,654,2.0
505,663,45.0
505,676,1.0
505,689,4944.0
505,696,1907.0
505,743,505.0
505,775,2813.0
505,787,1677.0
505,788,569.0
505,806,68.0
505,813,1873.0
505,814,3.0
505,818,16.0
505,829,64.0
505,844,105.0
505,847,852.0
505,855,5.0
505,865,1791.0
505,877,2115.0
505,919,16.0
505,923,104.0
505,977,205.0
505,1009,145.0
505,1034,42.0
505,1040,303.0
505,1057,11.0
505,1068,49817.0
505,1117,1094.0
505,1121,55.0
505,1132,7.0
505,1139,3425.0
505,1144,155.0
505,1145,2594.0
505,1165,35.0
505,1186,117.0
505,1206,20.0
505,1207,8.0
505,1228,152.0
505,1254,71.0
505,1265,51.0
505,1284,529.0
505,1346,3062.0
505,1370,404.0
505,1383,2.0
505,1416,7719.0
505,1433,252420.0
505,1446,46.0
505,1447,2.0
505,1451,44.0
505,1455,658.0
505,1470,6934.0
505,1481,2.0
505,1514,4.0
505,1528,30.0
505,1536,1565.0
505,1537,2.0
505,1557,5889.0
505,1574,2.0
505,1590,296.0
505,1595,2.0
505,1659,170.0
505,1660,81.0
505,1665,334.0
505,1677,16.0
505,1683,45.0
505,1684,3731.0
505,1721,1669.0
505,1722,82.0
505,1742,5.0
505,1771,389.0
505,1774,25.0
505,1791,26.0
505,1809,236.0
505,1830,281.0
505,27,6.0
505,114,1171.0
505,766,5.0
505,982,148.0
505,600,4.0
505,1240,107.0
505,1403,20.0
505,854,6.0
505,174,8.0
505,1819,9.0
505,1048,10.0
505,1570,2.0
505,559,3.0
505,312,16.0
505,1798,24.0
505,1095,1.0
505,784,8.0
509,51,17.0
509,104,14.0
509,156,240.0
509,236,23.0
509,564,132.0
509,567,169.0
509,684,11.0
509,689,38.0
509,696,35.0
509,844,5.0
509,1132,9.0
509,1145,1.0
509,1207,9.0
509,1228,34.0
509,1372,239.0
509,1536,218.0
509,1622,4.0
509,1659,9.0
509,1684,43.0
509,1721,16.0
509,88,1.0
509,1742,20.0
509,1040,1.0
509,1557,14.0
509,977,22.0
509,1660,32.0
509,1352,101.0
509,294,16.0
509,312,34.0
509,384,10.0
509,1545,8.0
16,844,1.0
16,830,1.0
844,88,7951.0
844,94,2.0
844,122,899.0
844,152,4444.0
844,369,10.0
844,482,1620.0
844,567,47.0
844,647,9.0
844,684,187.0
844,720,1.0
844,787,2.0
844,806,6.0
844,814,1.0
844,816,18.0
844,817,105.0
844,818,5.0
844,830,689.0
844,851,3.0
844,977,40.0
844,1030,287.0
844,1048,1229.0
844,1130,17.0
844,1145,22.0
844,1186,36.0
844,1190,19.0
844,1290,1034.0
844,1387,241.0
844,1422,153.0
844,1451,3.0
844,1481,23.0
844,1544,213.0
844,1601,15.0
844,1608,7.0
844,1609,124.0
844,1660,99.0
844,1677,67.0
844,1720,78.0
844,1743,5.0
844,1742,3.0
844,402,19.0
844,836,9.0
844,308,2.0
844,1228,16.0
844,1746,2.0
20,70,1031.0
20,88,8.0
20,464,12.0
20,1131,2.0
20,1262,13.0
20,1652,1.0
20,1739,2.0
70,68,24.0
70,88,53478.0
70,152,29.0
70,230,184.0
70,264,132.0
70,279,388.0
70,308,18.0
70,402,4104.0
70,421,7.0
70,440,152.0
70,458,4.0
70,464,2334.0
70,587,5.0
70,720,367.0
70,726,526.0
70,793,1298.0
70,794,919.0
70,796,993.0
70,803,5.0
70,805,19.0
70,816,4.0
70,819,447.0
70,820,12.0
70,823,22.0
70,826,152.0
70,827,64.0
70,836,20.0
70,838,721.0
70,854,3.0
70,922,56.0
70,1131,9.0
70,1132,53.0
70,1194,67.0
70,1195,60.0
70,1197,98.0
70,1234,2.0
70,1235,31.0
70,1236,17.0
70,1262,1317.0
70,1271,703.0
70,1305,5.0
70,1307,1362.0
70,1345,6126.0
70,1429,67.0
70,1609,16.0
70,1652,334.0
70,1683,34.0
70,1713,42.0
70,1714,293.0
70,1734,3.0
70,1739,459.0
70,1433,868.0
70,977,2.0
70,1489,18.0
70,1716,7.0
70,1746,1.0
70,171,1.0
70,795,3.0
88,32,29.0
88,45,4075.0
88,65,91.0
88,66,36.0
88,71,33.0
88,94,384.0
88,114,40003.0
88,116,16.0
88,152,111945.0
88,156,564.0
88,174,24.0
88,231,81.0
88,242,178.0
88,264,10404.0
88,269,29215.0
88,321,87.0
88,372,7.0
88,383,1035.0
88,389,81390.0
88,391,44911.0
88,402,48575.0
88,426,387.0
88,435,25595.0
88,440,48660.0
88,445,81.0
88,447,36.0
88,464,7.0
88,475,20.0
88,482,824.0
88,483,162463.0
88,500,20787.0
88,506,1.0
88,543,19797.0
88,553,784.0
88,567,536.0
88,573,997.0
88,596,113.0
88,674,74475.0
88,711,102731.0
88,720,84.0
88,724,126.0
88,726,7511.0
88,766,1047.0
88,775,141901.0
88,787,7.0
88,803,141.0
88,806,2.0
88,813,1049.0
88,820,61.0
88,826,516.0
88,827,18.0
88,830,2.0
88,836,6.0
88,847,25579.0
88,849,6.0
88,854,31.0
88,860,372.0
88,875,1409.0
88,877,43353.0
88,949,13.0
88,977,8030.0
88,978,665.0
88,982,801.0
88,1022,31.0
88,1030,5.0
88,1047,1.0
88,1068,258246.0
88,1102,10.0
88,1117,1468.0
88,1121,15.0
88,1129,65.0
88,1132,218.0
88,1139,2685.0
88,1144,34.0
88,1145,9.0
88,1171,18156.0
88,1186,59159.0
88,1200,184223.0
88,1224,45.0
88,1228,8.0
88,1236,102.0
88,1240,168360.0
88,1243,8.0
88,1252,28625.0
88,1255,80913.0
88,1265,46.0
88,1268,85.0
88,1284,713.0
88,1300,4773.0
88,1305,40.0
88,1307,10.0
88,1310,29.0
88,1315,2.0
88,1346,9.0
88,1349,14073.0
88,1354,82.0
88,1383,2.0
88,1387,46.0
88,1391,52.0
88,1416,58834.0
88,1429,7486.0
88,1433,1309597.0
88,1437,38328.0
88,1451,35.0
88,1455,25479.0
88,1466,12.0
88,1470,137467.0
88,1476,16.0
88,1489,6047.0
88,1514,1018.0
88,1528,41.0
88,1539,6.0
88,1574,5.0
88,1597,3.0
88,1609,29.0
88,1613,3.0
88,1614,69595.0
88,1660,12441.0
88,1677,64.0
88,1683,30900.0
88,1716,120.0
88,1718,2.0
88,1736,4228.0
88,1762,6643.0
88,1773,203.0
88,1774,7.0
88,1809,473.0
88,1819,19.0
88,1822,21764.0
88,1830,336.0
88,1837,26.0
88,709,2.0
88,600,15.0
88,215,4.0
88,246,78.0
88,1353,17.0
88,1457,8.0
88,1698,2.0
88,1016,405.0
88,1557,2.0
88,1254,24.0
88,1190,15.0
88,1266,9.0
88,794,10.0
88,647,10.0
88,715,9.0
88,1481,31.0
88,1720,8.0
88,592,1.0
88,814,15.0
88,1447,20.0
88,1321,2.0
88,1057,4.0
88,259,313.0
88,1537,4.0
88,1593,2.0
88,620,525.0
88,829,65.0
88,568,15.0
88,1323,1.0
464,152,3.0
464,230,2.0
464,279,9.0
464,726,43.0
464,793,4.0
464,794,6.0
464,796,4.0
464,819,15.0
464,826,24.0
464,1131,12.0
464,1262,43.0
464,1300,30.0
464,1307,17.0
464,1739,2.0
464,402,4.0
464,838,2.0
1131,402,17.0
1131,726,31.0
1131,826,8.0
1131,836,20.0
1131,859,8.0
1131,860,1.0
1131,279,4.0
1131,816,2.0
1131,316,2.0
1262,726,3.0
1262,793,17.0
1262,794,21.0
1262,796,36.0
1262,819,8.0
1262,826,2.0
1262,838,12.0
1262,1307,175.0
1262,1652,21.0
1262,1739,1.0
1262,402,1.0
1262,1716,4.0
1652,793,3.0
1652,1307,10.0
1652,1739,1.0
1652,402,2.0
1652,796,2.0
1739,402,28.0
1739,458,3.0
1739,279,3.0
1739,720,2.0
27,1416,7.0
1416,65,17.0
1416,71,3.0
1416,231,1876.0
1416,559,9.0
1416,1144,2120.0
1416,1186,20.0
1416,1659,13.0
1416,1690,140.0
1416,113,6.0
29,78,191.0
29,114,74401.0
29,117,47.0
29,134,36.0
29,169,40.0
29,173,108.0
29,206,33.0
29,296,118.0
29,300,22.0
29,311,3005.0
29,317,121501.0
29,381,52.0
29,391,178.0
29,403,15.0
29,432,259.0
29,435,90691.0
29,489,115.0
29,526,15699.0
29,534,10.0
29,576,10.0
29,609,2.0
29,610,47.0
29,619,153.0
29,691,39.0
29,709,58764.0
29,716,426.0
29,727,2.0
29,731,403.0
29,760,358.0
29,766,142.0
29,880,75.0
29,899,50.0
29,902,1214.0
29,918,48.0
29,978,76.0
29,982,144907.0
29,989,96.0
29,994,82.0
29,1022,210.0
29,1029,41.0
29,1066,47.0
29,1101,17559.0
29,1109,439.0
29,1200,143514.0
29,1246,2334.0
29,1252,90419.0
29,1258,39885.0
29,1264,137.0
29,1270,13.0
29,1313,2.0
29,1359,144.0
29,1374,39.0
29,1391,151.0
29,1435,6852.0
29,1460,1.0
29,1463,1.0
29,1504,2.0
29,1517,2.0
29,1628,37.0
29,1664,1012.0
29,1700,8.0
29,1837,4413.0
29,321,354.0
29,383,25.0
29,389,466.0
29,500,28.0
29,711,69.0
29,877,5.0
29,1176,60.0
29,1231,92.0
29,1240,7.0
29,1255,3.0
29,1353,66.0
29,1426,35.0
29,1645,9.0
29,41,2.0
29,256,21.0
29,613,59.0
29,618,77.0
29,1328,165.0
29,1406,19.0
29,126,41.0
29,988,54.0
29,1752,6.0
29,237,65.0
29,1027,9.0
29,1277,7.0
29,164,81.0
29,204,1.0
29,502,16.0
29,548,2.0
29,1244,9.0
29,1488,5.0
29,710,980.0
29,476,141.0
29,752,33.0
29,322,10.0
78,506,105.0
78,610,1.0
78,694,224.0
78,716,67.0
78,1068,44451.0
78,1091,326.0
78,1176,151.0
78,1450,247.0
78,1795,240.0
78,206,8.0
78,381,3.0
78,204,41.0
114,32,270073.0
114,34,6229.0
114,35,69583.0
114,36,1695.0
114,37,25427.0
114,41,114134.0
114,52,88998.0
114,60,271341.0
114,63,6413.0
114,75,134347.0
114,85,1486.0
114,86,331544.0
114,93,10222.0
114,108,7777.0
114,112,61735.0
114,117,36496.0
114,119,142806.0
114,123,441666.0
114,126,255925.0
114,142,114394.0
114,144,70797.0
114,145,478496.0
114,149,360.0
114,162,9907.0
114,169,506473.0
114,173,79.0
114,187,111610.0
114,189,47.0
114,204,328798.0
114,206,553657.0
114,209,97807.0
114,211,3.0
114,213,6094.0
114,214,16927.0
114,215,1464712.0
114,217,59206.0
114,226,110440.0
114,228,49949.0
114,234,231631.0
114,239,633676.0
114,246,1339531.0
114,250,35959.0
114,251,16012.0
114,256,332340.0
114,257,7206.0
114,258,488237.0
114,262,97756.0
114,266,516177.0
114,285,130.0
114,287,23.0
114,290,238809.0
114,293,82563.0
114,296,653695.0
114,311,353665.0
114,313,35.0
114,317,1487934.0
114,321,694906.0
114,334,104619.0
114,336,81866.0
114,344,127465.0
114,345,89428.0
114,353,519151.0
114,354,5938.0
114,356,487364.0
114,364,515.0
114,371,64.0
114,373,36836.0
114,375,345029.0
114,379,186.0
114,381,608915.0
114,383,1640440.0
114,388,439.0
114,389,1480033.0
114,391,2066603.0
114,396,80610.0
114,403,25.0
114,432,101467.0
114,435,1296838.0
114,436,124063.0
114,439,116048.0
114,444,172722.0
114,452,170215.0
114,462,25921.0
114,478,166997.0
114,494,28.0
114,496,81954.0
114,499,74405.0
114,500,961503.0
114,502,175811.0
114,503,132834.0
114,508,237116.0
114,510,2719.0
114,512,164584.0
114,513,332.0
114,526,2273214.0
114,527,57106.0
114,534,445178.0
114,538,15269.0
114,539,19975.0
114,543,287376.0
114,545,354.0
114,548,5500.0
114,560,62746.0
114,576,70408.0
114,579,98629.0
114,585,1683.0
114,591,3480.0
114,594,128255.0
114,595,99.0
114,605,196357.0
114,609,313464.0
114,610,284.0
114,612,65227.0
114,613,170977.0
114,615,146884.0
114,618,353353.0
114,619,320198.0
114,623,38309.0
114,625,105402.0
114,626,2502.0
114,632,29717.0
114,648,20399.0
114,655,37282.0
114,665,463.0
114,674,199008.0
114,683,640812.0
114,686,2284.0
114,691,339931.0
114,709,881220.0
114,711,763317.0
114,715,231929.0
114,716,324504.0
114,727,190985.0
114,731,824562.0
114,735,246.0
114,750,2082.0
114,758,18921.0
114,759,296435.0
114,760,1376658.0
114,766,612767.0
114,774,187115.0
114,778,573.0
114,812,41269.0
114,875,1453131.0
114,877,1846042.0
114,899,258281.0
114,901,83484.0
114,902,2219415.0
114,903,65.0
114,908,148186.0
114,910,281650.0
114,914,139265.0
114,916,104544.0
114,918,307337.0
114,930,121110.0
114,941,150.0
114,953,12251.0
114,959,75014.0
114,963,112131.0
114,966,120943.0
114,967,21699.0
114,970,371866.0
114,978,807647.0
114,981,2386.0
114,982,2606062.0
114,988,177103.0
114,989,902346.0
114,992,33188.0
114,994,873265.0
114,997,269148.0
114,998,868.0
114,1001,47650.0
114,1004,196532.0
114,1011,73207.0
114,1016,1479284.0
114,1022,773834.0
114,1023,2.0
114,1025,875.0
114,1027,261141.0
114,1029,317676.0
114,1033,69649.0
114,1038,8851.0
114,1043,235227.0
114,1065,16768.0
114,1066,4978.0
114,1068,1398269.0
114,1072,1089184.0
114,1075,5662.0
114,1081,56136.0
114,1082,138647.0
114,1094,76217.0
114,1101,241636.0
114,1109,302314.0
114,1112,207.0
114,1113,211.0
114,1139,198321.0
114,1161,108421.0
114,1162,31291.0
114,1171,2272.0
114,1176,225089.0
114,1185,187688.0
114,1189,156303.0
114,1200,1288907.0
114,1201,522546.0
114,1219,327.0
114,1227,1545.0
114,1231,1090639.0
114,1240,337461.0
114,1243,3767.0
114,1244,88385.0
114,1251,548548.0
114,1252,1539075.0
114,1255,1124763.0
114,1256,133.0
114,1259,249.0
114,1264,869591.0
114,1270,46047.0
114,1277,771360.0
114,1280,20701.0
114,1281,2664.0
114,1293,25608.0
114,1308,92.0
114,1312,91823.0
114,1313,320.0
114,1316,102213.0
114,1320,203472.0
114,1322,40503.0
114,1328,168646.0
114,1353,1195504.0
114,1359,830311.0
114,1372,2116.0
114,1374,129927.0
114,1375,3264.0
114,1376,437968.0
114,1391,1028600.0
114,1392,15231.0
114,1402,81903.0
114,1403,710257.0
114,1404,57047.0
114,1405,916131.0
114,1406,628476.0
114,1411,67287.0
114,1421,110818.0
114,1426,393705.0
114,1430,67649.0
114,1433,962284.0
114,1437,1091182.0
114,1438,94703.0
114,1450,113439.0
114,1452,2.0
114,1454,10198.0
114,1456,93434.0
114,1457,50467.0
114,1460,190842.0
114,1462,659763.0
114,1463,8866.0
114,1470,1019243.0
114,1480,203341.0
114,1485,381573.0
114,1488,485.0
114,1504,671778.0
114,1517,833572.0
114,1520,118399.0
114,1522,195310.0
114,1523,23298.0
114,1525,163.0
114,1534,45291.0
114,1540,40786.0
114,1543,56462.0
114,1548,16327.0
114,1549,169361.0
114,1555,2286.0
114,1573,2.0
114,1579,36972.0
114,1596,307027.0
114,1602,132224.0
114,1613,1852081.0
114,1617,175156.0
114,1628,162660.0
114,1629,9791.0
114,1630,209959.0
114,1645,309049.0
114,1656,72216.0
114,1664,23158.0
114,1671,81767.0
114,1679,33789.0
114,1696,83519.0
114,1700,314770.0
114,1735,143.0
114,1752,140231.0
114,1773,5.0
114,1783,1191.0
114,1799,111.0
114,1820,155923.0
114,1822,11068.0
114,1836,350.0
114,1837,332637.0
114,1847,117661.0
114,1258,197.0
114,1304,205.0
114,238,165.0
114,587,159.0
114,164,206.0
114,1021,57.0
114,150,5.0
114,801,6.0
114,399,56.0
114,1515,147.0
114,869,1235.0
114,871,52.0
117,41,240.0
117,123,14.0
117,206,89.0
117,215,44.0
117,239,131.0
117,256,33.0
117,258,53.0
117,296,98.0
117,317,18.0
117,356,154.0
117,389,23920.0
117,435,121602.0
117,489,15.0
117,500,270.0
117,534,77.0
117,548,43.0
117,618,61.0
117,709,1429.0
117,719,639.0
117,875,39589.0
117,899,20.0
117,926,36.0
117,1011,27.0
117,1022,44064.0
117,1029,2.0
117,1068,111311.0
117,1185,31.0
117,1200,134758.0
117,1201,15.0
117,1264,42.0
117,1297,3.0
117,1339,18.0
117,1376,7.0
117,1390,4.0
117,1406,24.0
117,1417,4.0
117,1435,22986.0
117,1527,11.0
117,1617,138.0
117,1628,15.0
117,1631,1.0
117,1664,446.0
117,1700,43.0
117,1808,2.0
117,1820,34.0
117,1823,14.0
117,1837,64.0
117,169,19.0
117,300,52.0
117,311,181.0
117,432,39.0
117,619,17.0
117,731,195.0
117,978,45.0
117,994,38.0
117,1359,65.0
117,1374,23.0
117,75,25.0
117,321,27.0
117,383,22.0
117,711,2.0
117,1176,10.0
117,1240,33.0
117,1353,71.0
117,1456,189.0
117,872,1.0
117,1645,32.0
117,60,70.0
117,1043,1.0
117,127,25.0
117,759,2.0
117,1027,5.0
117,506,5.0
117,164,24.0
117,1828,3.0
117,476,1.0
117,1826,3.0
117,1807,5.0
134,206,20.0
134,239,12.0
134,240,4.0
134,293,2.0
134,381,14.0
134,403,2.0
134,435,138927.0
134,489,11.0
134,506,20.0
134,618,10.0
134,619,40.0
134,691,5.0
134,759,22.0
134,899,6.0
134,988,38.0
134,1068,19182.0
134,1185,38.0
134,1200,75567.0
134,1231,948.0
134,1246,1574.0
134,1264,36.0
134,1328,3.0
134,1374,6.0
134,1390,8.0
134,1417,6.0
134,1435,3364.0
134,1540,17.0
134,1645,158.0
134,1820,26.0
134,1837,33.0
134,296,44.0
134,300,5.0
134,311,1.0
134,716,14.0
134,1022,27.0
134,1252,31.0
134,1359,15.0
134,75,2.0
134,246,3.0
134,356,40.0
134,1320,17.0
134,256,8.0
134,613,28.0
134,926,58.0
134,1376,6.0
134,237,6.0
134,496,16.0
134,1803,40.0
134,163,3.0
169,32,2387.0
169,41,362.0
169,60,7.0
169,75,2024.0
169,82,310.0
169,123,2614.0
169,126,21.0
169,127,129.0
169,145,1170.0
169,164,27.0
169,206,59944.0
169,211,31.0
169,215,589.0
169,234,249.0
169,237,8.0
169,239,593.0
169,240,247.0
169,246,166619.0
169,256,451.0
169,258,20.0
169,296,35.0
169,311,1174.0
169,317,247143.0
169,321,201.0
169,343,44.0
169,344,35.0
169,356,3.0
169,379,145462.0
169,381,209.0
169,383,273.0
169,389,64300.0
169,391,189734.0
169,432,82.0
169,435,92349.0
169,478,1408.0
169,489,20.0
169,499,42.0
169,500,385.0
169,506,12.0
169,508,20.0
169,526,10693.0
169,534,38.0
169,560,24.0
169,565,86.0
169,605,290.0
169,609,1022.0
169,613,310.0
169,618,365.0
169,619,50.0
169,667,275.0
169,683,96628.0
169,686,132.0
169,691,906.0
169,693,271.0
169,709,1646.0
169,711,177789.0
169,716,193.0
169,719,166.0
169,727,59.0
169,731,769.0
169,748,262.0
169,749,1263.0
169,759,7.0
169,760,47914.0
169,872,41.0
169,875,81267.0
169,877,11298.0
169,879,348.0
169,899,177.0
169,902,46503.0
169,918,159.0
169,940,24.0
169,964,368.0
169,978,2078.0
169,982,117506.0
169,988,463.0
169,989,125418.0
169,994,84795.0
169,1004,94.0
169,1011,1924.0
169,1016,33491.0
169,1022,366.0
169,1027,58.0
169,1033,2.0
169,1043,3.0
169,1067,27.0
169,1068,30937.0
169,1072,79324.0
169,1081,1.0
169,1101,43.0
169,1109,87.0
169,1161,83.0
169,1162,3368.0
169,1176,1012.0
169,1185,937.0
169,1189,365.0
169,1200,78725.0
169,1201,636.0
169,1231,2493.0
169,1240,515.0
169,1252,25361.0
169,1255,70677.0
169,1264,848.0
169,1277,10.0
169,1304,104.0
169,1320,749.0
169,1328,27.0
169,1353,3188.0
169,1359,210.0
169,1372,691.0
169,1374,33.0
169,1391,351.0
169,1403,4642.0
169,1405,2907.0
169,1406,24.0
169,1411,43.0
169,1426,64163.0
169,1433,1021.0
169,1437,580.0
169,1438,35.0
169,1456,1541.0
169,1470,1308.0
169,1480,1219.0
169,1485,629.0
169,1504,18.0
169,1517,56025.0
169,1520,4.0
169,1540,24.0
169,1549,74.0
