id,IATA,Latitude,Longitude,Name,City,Country,Label
2207,RKD,44.06010056,-69.09919739,Knox County Regional Airport,Rockland,United States,KRKD
530,BPT,29.9507999420166,-94.02069854736328,Southeast Texas Regional Airport,Beaumont,United States,KBPT
509,AUG,44.3205986023,-69.7973022461,Augusta State Airport,Augusta,United States,KAUG
713,PUW,46.7439,-117.110001,Pullman Moscow Regional Airport,Pullman,United States,KPUW
572,DDC,37.76340103149414,-99.9655990600586,Dodge City Regional Airport,Dodge City,United States,KDDC
2239,SPI,39.84410095,-89.67790222,Abraham Lincoln Capital Airport,Springfield,United States,KSPI
544,CDR,42.837600708,-103.095001221,Chadron Municipal Airport,Chadron,United States,KCDR
2219,GCC,44.3488998413,-105.539001465,Gillette Campbell County Airport,Gillette,United States,KGCC
644,JBR,35.83169937133789,-90.64640045166016,Jonesboro Municipal Airport,Jonesboro,United States,KJBR
2275,SUX,42.40259933,-96.38439941,Sioux Gateway Col. Bud Day Field,Sioux City,United States,KSUX
716,RDD,40.50899887,-122.2929993,Redding Municipal Airport,Redding,United States,KRDD
1131,CDV,60.4917984,-145.4779968,Merle K (Mudhole) Smith Airport,Cordova,United States,PACV
2231,GCK,37.9275016785,-100.723999023,Garden City Regional Airport,Garden City,United States,KGCK
570,DBQ,42.40200043,-90.70950317,Dubuque Regional Airport,Dubuque IA,United States,KDBQ
2403,SVA,63.6864013671875,-170.4929962158203,Savoonga Airport,Savoonga,United States,PASA
1147,HOM,59.645599365234375,-151.4770050048828,Homer Airport,Homer,United States,PAHO
580,EAT,47.3988990784,-120.207000732,Pangborn Memorial Airport,Wenatchee,United States,KEAT
634,IPL,32.834201812699995,-115.57900238,Imperial County Airport,Imperial,United States,KIPL
721,RKS,41.5942,-109.065001,Southwest Wyoming Regional Airport,Rock Springs,United States,KRKS
2277,SOW,34.265499115,-110.005996704,Show Low Regional Airport,Show Low,United States,KSOW
517,BGM,42.20869827,-75.97979736,Greater Binghamton/Edwin A Link field,Binghamton,United States,KBGM
635,IPT,41.241798400878906,-76.92109680175781,Williamsport Regional Airport,Williamsport,United States,KIPT
2201,OLF,48.0945014954,-105.574996948,L M Clayton Airport,Wolf Point,United States,KOLF
501,ALW,46.09489822,-118.288002,Walla Walla Regional Airport,Walla Walla,United States,KALW
2232,GGG,32.38399887084961,-94.71150207519533,East Texas Regional Airport,Longview,United States,KGGG
499,ALO,42.55709838867188,-92.40029907226562,Waterloo Regional Airport,Waterloo,United States,KALO
1167,PSG,56.80170059,-132.9450073,Petersburg James A Johnson Airport,Petersburg,United States,PAPG
504,ART,43.99190139770508,-76.02169799804688,Watertown International Airport,Watertown,United States,KART
2233,JLN,37.151798248291016,-94.49829864501952,Joplin Regional Airport,Joplin,United States,KJLN
2263,MCE,37.28469849,-120.5139999,Merced Regional Macready Field,Merced,United States,KMCE
2180,MSL,34.74530029,-87.61019897,Northwest Alabama Regional Airport,Muscle Shoals,United States,KMSL
2224,LBL,37.0442009,-100.9599991,Liberal Mid-America Regional Airport,Liberal,United States,KLBL
545,CEZ,37.3030014038,-108.627998352,Cortez Municipal Airport,Cortez,United States,KCEZ
1143,GAM,63.76679992675781,-171.73300170898438,Gambell Airport,Gambell,United States,PAGM
583,EKO,40.82490158081055,-115.79199981689452,Elko Regional Airport,Elko,United States,KEKO
2395,WRG,56.48429871,-132.3699951,Wrangell Airport,Wrangell,United States,PAWG
2376,AKP,68.13359833,-151.7429962,Anaktuvuk Pass Airport,Anaktuvuk Pass,United States,PAKP
2199,GGW,48.212502,-106.614998,Wokal Field Glasgow International Airport,Glasgow,United States,KGGW
2379,YAK,59.5032997131,-139.660003662,Yakutat Airport,Yakutat,United States,PAYA
657,LUK,39.10329819,-84.41860199,Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,KLUK
2373,VAK,61.5409,-165.6005,Chevak Airport,Chevak,United States,PAVA
2221,HDN,40.48120117,-107.2180023,Yampa Valley Airport,Hayden,United States,KHDN
1144,GST,58.4253006,-135.7070007,Gustavus Airport,Gustavus,United States,PAGS
626,IAG,43.1072998046875,-78.94619750976562,Niagara Falls International Airport,Niagara Falls,United States,KIAG
2200,HVR,48.54299927,-109.762001,Havre City County Airport,Havre,United States,KHVR
719,RFD,42.19540023803711,-89.09719848632812,Chicago Rockford International Airport,Rockford,United States,KRFD
2382,RBY,64.72720337,-155.4700012,Ruby Airport,Ruby,United States,PARY
2226,MTJ,38.5097999573,-107.893997192,Montrose Regional Airport,Montrose CO,United States,KMTJ
675,MKG,43.16949844,-86.23819733,Muskegon County Airport,Muskegon,United States,KMKG
523,BJI,47.50939941,-94.93370056,Bemidji Regional Airport,Bemidji,United States,KBJI
1148,HPB,61.52389908,-166.1470032,Hooper Bay Airport,Hooper Bay,United States,PAHP
2262,SCK,37.894199371338,-121.2379989624,Stockton Metropolitan Airport,Stockton,United States,KSCK
515,BFF,41.87400055,-103.5960007,Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,United States,KBFF
696,PDT,45.695098877,-118.841003418,Eastern Oregon Regional At Pendleton Airport,Pendleton,United States,KPDT
2198,GDV,47.13869858,-104.8069992,Dawson Community Airport,Glendive,United States,KGDV
693,OTH,43.41709899902344,-124.24600219726562,Southwest Oregon Regional Airport,North Bend,United States,KOTH
581,EAU,44.86579895019531,-91.48429870605467,Chippewa Valley Regional Airport,Eau Claire,United States,KEAU
2223,LBF,41.12620163,-100.6839981,North Platte Regional Airport Lee Bird Field,North Platte,United States,KLBF
557,CMX,47.168399810791016,-88.48909759521484,Houghton County Memorial Airport,Hancock,United States,KCMX
543,CDC,37.70100021362305,-113.0989990234375,Cedar City Regional Airport,Cedar City,United States,KCDC
2396,RSH,61.7788848877,-161.319458008,Russian Mission Airport,Russian Mission,United States,PARS
2408,WLK,66.60009766,-159.9859924,Selawik Airport,Selawik,United States,PASK
2167,MSS,44.93579864501953,-74.84559631347656,Massena International Richards Field,Massena,United States,KMSS
1127,CDB,55.20610046386719,-162.72500610351562,Cold Bay Airport,Cold Bay,United States,PACD
2274,PAH,37.06079864501953,-88.7738037109375,Barkley Regional Airport,PADUCAH,United States,KPAH
531,BRD,46.39830017,-94.13809967,Brainerd Lakes Regional Airport,Brainerd,United States,KBRD
2218,EGE,39.64260101,-106.9179993,Eagle County Regional Airport,Vail,United States,KEGE
617,HOB,32.6875,-103.2170029,Lea County Regional Airport,Hobbs,United States,KHOB
2222,LAR,41.31209945678711,-105.6750030517578,Laramie Regional Airport,Laramie,United States,KLAR
2400,KSM,62.0605011,-163.302002,St Mary's Airport,St Mary's,United States,PASM
2225,MCK,40.20629883,-100.5920029,Mc Cook Ben Nelson Regional Airport,McCook,United States,KMCK
2394,MTM,55.131001,-131.578003,Metlakatla Seaplane Base,Metakatla,United States,PAMM
2164,CNM,32.337501525878906,-104.26300048828124,Cavern City Air Terminal,Carlsbad,United States,KCNM
633,INL,48.566200256347656,-93.4030990600586,Falls International Airport,International Falls,United States,KINL
2227,PUB,38.289100646972656,-104.49700164794922,Pueblo Memorial Airport,Pueblo,United States,KPUB
2254,LWB,37.8582992554,-80.3994979858,Greenbrier Valley Airport,Lewisburg,United States,KLWB
489,ABR,45.449100494384766,-98.42179870605467,Aberdeen Regional Airport,Aberdeen,United States,KABR
2205,PQI,46.68899918,-68.0447998,Northern Maine Regional Airport at Presque Isle,Presque Isle,United States,KPQI
1186,MUE,20.00130081176757,-155.66799926757812,Waimea Kohala Airport,Kamuela,United States,PHMU
2272,RHI,45.63119888305664,-89.46749877929688,Rhinelander Oneida County Airport,Rhinelander,United States,KRHI
2260,PVU,40.219200134277,-111.72299957275,Provo Municipal Airport,Provo,United States,KPVU
534,BTM,45.95479965209961,-112.49700164794922,Bert Mooney Airport,Butte,United States,KBTM
1158,KLG,61.53630065917969,-160.34100341796875,Kalskag Airport,Kalskag,United States,PALG
508,ATY,44.91400146,-97.15470123,Watertown Regional Airport,Watertown,United States,KATY
1126,BTT,66.91390228,-151.529007,Bettles Airport,Bettles,United States,PABT
497,AIA,42.0531997681,-102.804000854,Alliance Municipal Airport,Alliance,United States,KAIA
2217,DIK,46.7974014282,-102.802001953,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,KDIK
2243,ESC,45.7226982117,-87.0936965942,Delta County Airport,Escanaba,United States,KESC
2244,PLN,45.57089996,-84.79669952,Pellston Regional Airport of Emmet County Airport,Pellston,United States,KPLN
2386,ELI,64.61470032,-162.2720032,Elim Airport,Elim,United States,PFEL
2255,SHD,38.2638015747,-78.8964004517,Shenandoah Valley Regional Airport,Weyers Cave,United States,KSHD
2404,SHH,66.249604,-166.089112,Shishmaref Airport,Shishmaref,United States,PASH
1181,HNM,20.79560089111328,-156.01400756835938,Hana Airport,Hana,United States,PHHN
615,HIB,47.38660049,-92.83899689,Range Regional Airport,Hibbing,United States,KHIB
1175,VEE,67.0086975098,-146.365997314,Venetie Airport,Venetie,United States,PAVE
1129,CIK,66.6449966431,-143.740005493,Chalkyitsik Airport,Chalkyitsik,United States,PACI
2370,KPN,59.9329986572,-164.031005859,Kipnuk Airport,Kipnuk,United States,PAKI
1141,SHG,66.88809967041,-157.16200256348,Shungnak Airport,Shungnak,United States,PAGH
2372,KWN,59.7551,-161.845,Quinhagak Airport,Quinhagak,United States,PAQH
1142,GLV,64.5504989624,-163.007003784,Golovin Airport,Golovin,United States,PAGL
704,LCK,39.813801,-82.927803,Rickenbacker International Airport,Columbus,United States,KLCK
2374,AIN,70.6380004883,-159.994995117,Wainwright Airport,Wainwright,United States,PAWI
2401,VDZ,61.13389969,-146.2480011,Valdez Pioneer Field,Valdez,United States,PAVD
1164,OBU,66.9123001099,-156.897003174,Kobuk Airport,Kobuk,United States,PAOB
1168,NUI,70.2099990845,-151.005996704,Nuiqsut Airport,Nuiqsut,United States,PAQT
1138,ABL,67.1063,-157.856989,Ambler Airport,Ambler,United States,PAFM
1173,ATK,70.46730041503906,-157.43600463867188,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,PATQ
2385,WMO,64.689201355,-163.412994385,White Mountain Airport,White Mountain,United States,PAWM
2220,GUC,38.53390121,-106.9329987,Gunnison Crested Butte Regional Airport,Gunnison,United States,KGUC
2414,SNP,57.16730117797852,-170.22000122070312,St Paul Island Airport,St. Paul Island,United States,PASN
2409,WTK,67.56610107421875,-162.97500610351562,Noatak Airport,Noatak,United States,PAWN
550,CIU,46.25080108642578,-84.47239685058594,Chippewa County International Airport,Sault Ste Marie,United States,KCIU
2399,SDP,55.31499862670898,-160.5229949951172,Sand Point Airport,Sand Point,United States,PASD
2375,PIZ,69.73290253,-163.0050049,Point Lay LRRS Airport,Point Lay,United States,PPIZ
1910,EMK,62.78609848,-164.4909973,Emmonak Airport,Emmonak,United States,PAEM
621,HRO,36.26150131225586,-93.15470123291016,Boone County Airport,Harrison,United States,KHRO
1159,SMK,63.49010086,-162.1100006,St Michael Airport,St. Michael,United States,PAMK
2281,VEL,40.4408989,-109.5100021,Vernal Regional Airport,Vernal,United States,KVEL
1176,KVL,67.73619842529297,-164.56300354003906,Kivalina Airport,Kivalina,United States,PAVL
631,IMT,45.8184013367,-88.1145019531,Ford Airport,Iron Mountain,United States,KIMT
503,APN,45.0780983,-83.56030273,Alpena County Regional Airport,Alpena,United States,KAPN
2368,MLL,61.8642997742,-162.026000977,Marshall Don Hunter Sr Airport,Marshall,United States,PADM
2369,EEK,60.21367264,-162.0438843,Eek Airport,Eek,United States,PAEE
551,CKB,39.2966003418,-80.2281036377,North Central West Virginia Airport,Clarksburg,United States,KCKB
2228,RIW,43.064201355,-108.459999084,Riverton Regional Airport,Riverton WY,United States,KRIW
2268,MMU,40.79940032958984,-74.41490173339844,Morristown Municipal Airport,Morristown,United States,KMMU
2407,KTS,65.3312988281,-166.466003418,Brevig Mission Airport,Brevig Mission,United States,PFKT
2674,MMH,37.62409973,-118.8379974,Mammoth Yosemite Airport,Mammoth Lakes,United States,KMMH
654,LMT,42.156101,-121.733002,Crater Lake-Klamath Regional Airport,Klamath Falls,United States,KLMT
1174,SCM,61.845298767100005,-165.570999146,Scammon Bay Airport,Scammon Bay,United States,PACM
1172,STG,56.5783004761,-169.662002563,St George Airport,Point Barrow,United States,PAPB
1913,MCG,62.95289993,-155.6060028,McGrath Airport,Mcgrath,United States,PAMC
2230,SHR,44.76919937133789,-106.9800033569336,Sheridan County Airport,Sheridan,United States,KSHR
1155,KKA,64.9394989014,-161.154006958,Koyuk Alfred Adams Airport,Koyuk,United States,PAKK
2371,OOK,60.54140091,-165.0870056,Toksook Bay Airport,Toksook Bay,United States,PAOO
525,BLV,38.5452,-89.835197,Scott AFB/Midamerica Airport,Belleville,United States,KBLV
1163,NUL,64.729301,-158.074005,Nulato Airport,Nulato,United States,PANU
2270,MKL,35.599899,-88.915604,McKellar-Sipes Regional Airport,Jackson,United States,KMKL
2377,KVC,55.11629867553711,-162.26600646972656,King Cove Airport,King Cove,United States,PAVC
2384,KWK,59.876499,-163.169005,Kwigillingok Airport,Kwigillingok,United States,PAGG
1146,HNS,59.24380111694336,-135.5240020751953,Haines Airport,Haines,United States,PAHN
1169,ARC,68.1147,-145.578995,Arctic Village Airport,Arctic Village,United States,PARC
1152,WAA,65.622593,-168.095,Wales Airport,Wales,United States,PAIW
707,HON,44.38520050048828,-98.22850036621094,Huron Regional Airport,Huron,United States,KHON
1124,BKC,65.9815979004,-161.149002075,Buckland Airport,Buckland,United States,PABL
1150,IAN,66.9759979248,-160.43699646,Bob Baker Memorial Airport,Kiana,United States,PAIK
2392,WSN,58.7033996582,-157.007995605,South Naknek Nr 2 Airport,South Naknek,United States,PFWS
1914,KAL,64.31909943,-158.7409973,Kaltag Airport,Kaltag,United States,PAKV
2402,KYU,64.8760986328,-157.727005005,Koyukuk Airport,Koyukuk,United States,PFKU
2393,KLW,55.5792007446,-133.076004028,Klawock Airport,Klawock,United States,PAKW
2672,OGD,41.195899963379,-112.0120010376,Ogden Hinckley Airport,Ogden,United States,KOGD
1171,MOU,62.095401763916016,-163.6820068359375,Mountain Village Airport,Mountain Village,United States,PAMO
1133,ADK,51.87799835205078,-176.64599609375,Adak Airport,Adak Island,United States,PADK
2390,SKK,64.37110138,-161.223999,Shaktoolik Airport,Shaktoolik,United States,PFSH
1145,HCR,62.18830108642578,-159.77499389648438,Holy Cross Airport,Holy Cross,United States,PAHC
659,MBL,44.2723999,-86.24690247,Manistee Co Blacker Airport,Manistee,United States,KMBL
701,PGA,36.92610168,-111.447998,Page Municipal Airport,Page,United States,KPGA
1132,DRG,66.0696029663,-162.76600647,Deering Airport,Deering,United States,PADE
1128,CEM,65.57379913,-144.7830048,Central Airport,Central,United States,PACE
2673,SMX,34.89889908,-120.4570007,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,United States,KSMX
672,APF,26.1525993347,-81.7752990723,Naples Municipal Airport,Naples,United States,KAPF
1149,SHX,62.6922988892,-159.569000244,Shageluk Airport,Shageluk,United States,PAHX
1130,IRC,65.830498,-144.076008,Circle City /New/ Airport,Circle,United States,PACR
1122,BTI,70.1340026855,-143.582000732,Barter Island LRRS Airport,Barter Island,United States,PABA
2397,MYU,60.37139892578125,-166.27099609375,Mekoryuk Airport,Mekoryuk,United States,PAMY
2253,TVF,48.06570053,-96.18499756,Thief River Falls Regional Airport,Thief River Falls,United States,KTVF
2383,WBQ,66.362197876,-147.406997681,Beaver Airport,Beaver,United States,PAWB
1875,HGR,39.707901,-77.72949982,Hagerstown Regional Richard A Henson Field,Hagerstown,United States,KHGR
563,CLD,33.12829971,-117.2799988,Mc Clellan-Palomar Airport,Carlsbad,United States,KCRQ
711,PSM,43.0778999329,-70.8233032227,Portsmouth International at Pease Airport,Portsmouth,United States,KPSM
2380,AKK,56.9387016296,-154.182998657,Akhiok Airport,Akhiok,United States,PAKH
584,ELD,33.22100067138672,-92.81330108642578,South Arkansas Regional At Goodwin Field,El Dorado,United States,KELD
2269,SLN,38.79100036621094,-97.6521987915039,Salina Municipal Airport,Salina,United States,KSLN
2256,VCT,28.85260009765625,-96.9185028076172,Victoria Regional Airport,Victoria,United States,KVCT
2716,HUS,66.04109955,-154.2630005,Hughes Airport,Hughes,United States,PAHU
2682,KFP,54.8474006652832,-163.41000366210938,False Pass Airport,False Pass,United States,PAKF
601,GCN,35.95240020751953,-112.14700317382812,Grand Canyon National Park Airport,Grand Canyon,United States,KGCN
2405,TNC,65.56310272,-167.9219971,Tin City Long Range Radar Station Airport,Tin City,United States,PATC
567,CYS,41.15570068,-104.8119965,Cheyenne Regional Jerry Olson Field,Cheyenne,United States,KCYS
2413,SLQ,61.7005004883,-157.166000366,Sleetmute Airport,Sleetmute,United States,PASL
2283,VIS,36.3186988831,-119.392997742,Visalia Municipal Airport,Visalia,United States,KVIS
2410,ORV,66.81790161,-161.0189972,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,PFNO
2387,ANV,62.646702,-160.190994,Anvik Airport,Anvik,United States,PANV
1153,AGN,57.503601,-134.585007,Angoon Seaplane Base,Angoon,United States,PAGN
2391,PIP,57.5803985596,-157.572006226,Pilot Point Airport,Pilot Point,United States,PAPN
2411,PTH,56.95909881591797,-158.63299560546875,Port Heiden Airport,Port Heiden,United States,PAPH
2706,STC,45.54660034179688,-94.05989837646484,St Cloud Regional Airport,Saint Cloud,United States,KSTC
666,HOT,34.47800064086914,-93.09619903564452,Memorial Field,Hot Springs,United States,KHOT
1160,WNA,60.69029998779297,-161.97900390625,Napakiak Airport,Napakiak,United States,PANA
2412,PTU,59.01139831542969,-161.82000732421875,Platinum Airport,Port Moller,United States,PAPM
2671,MGW,39.64289856,-79.91629791,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,KMGW
2681,KUK,60.87440109,-162.5240021,Kasigluk Airport,Kasigluk,United States,PFKA
2714,KWT,60.7902984619,-161.444000244,Kwethluk Airport,Kwethluk,United States,PFKW
2406,TLA,65.2404022217,-166.339004517,Teller Airport,Teller,United States,PATE
1911,HYG,55.206298828125,-132.8280029296875,Hydaburg Seaplane Base,Hydaburg,United States,PAHY
1162,CHU,61.579102,-159.216003,Chuathbaluk Airport,Chuathbaluk,United States,PACH
2381,MLY,64.99759674069999,-150.643997192,Manley Hot Springs Airport,Manley Hot Springs,United States,PAML
2715,HSL,65.69789886,-156.3509979,Huslia Airport,Huslia,United States,PAHL
2210,CEC,41.78020096,-124.2369995,Jack Mc Namara Field Airport,Crescent City,United States,KCEC
1139,NIB,63.0186,-154.358002,Nikolai Airport,Nikolai,United States,PAFS
2398,PKA,60.70289993,-161.7779999,Napaskiak Airport,Napaskiak,United States,PAPK
2006,ILG,39.67869949,-75.60649872,New Castle Airport,Wilmington,United States,KILG
2388,HNH,58.0961,-135.410111,Hoonah Airport,Hoonah,United States,PAOH
1912,LUR,68.87509918,-166.1100006,Cape Lisburne LRRS Airport,Cape Lisburne,United States,PALU
662,MCN,32.69279861450195,-83.64920043945312,Middle Georgia Regional Airport,Macon,United States,KMCN
2684,AET,66.5518035889,-152.621994019,Allakaket Airport,Allakaket,United States,PFAL
2732,LNS,40.121700286865234,-76.29609680175781,Lancaster Airport,Lancaster,United States,KLNS
2713,KKH,59.9608001709,-162.880996704,Kongiganak Airport,Kongiganak,United States,PADY
1990,CIC,39.79539871,-121.8580017,Chico Municipal Airport,Chico,United States,KCIC
1989,BKG,36.532082,-93.200544,Branson Airport,Branson,United States,KBBG
2734,\N,63.8661994934082,-148.968994140625,Healy River Airport,Healy,United States,PAHV
1879,CNY,38.75500107,-109.7549973,Canyonlands Field,Moab,United States,KCNY
2683,AUK,62.6800422668,-164.659927368,Alakanuk Airport,Alakanuk,United States,PAUK
732,MOD,37.62580109,-120.9540024,Modesto City Co-Harry Sham Field,Modesto,United States,KMOD
2707,LAM,35.8797988892,-106.268997192,Los Alamos Airport,Los Alamos,United States,KLAM
157,YYZ,43.6772003174,-79.63059997559999,Lester B. Pearson International Airport,Toronto,Canada,CYYZ
128,YUL,45.4706001282,-73.7407989502,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,CYUL
132,YVR,49.193901062,-123.183998108,Vancouver International Airport,Vancouver,Canada,CYVR
150,YYC,51.113899231,-114.019996643,Calgary International Airport,Calgary,Canada,CYYC
53,YEG,53.3097000122,-113.580001831,Edmonton International Airport,Edmonton,Canada,CYEG
94,YOW,45.3224983215332,-75.66919708251953,Ottawa Macdonald-Cartier International Airport,Ottawa,Canada,CYOW
77,YHZ,44.8807983398,-63.5085983276,Halifax / Stanfield International Airport,Halifax,Canada,CYHZ
134,YWG,49.9099998474,-97.2398986816,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,Canada,CYWG
102,YQB,46.7911,-71.393303,Quebec Jean Lesage International Airport,Quebec,Canada,CYQB
153,YYJ,48.646900177,-123.426002502,Victoria International Airport,Victoria,Canada,CYYJ
88,YLW,49.9561004639,-119.377998352,Kelowna International Airport,Kelowna,Canada,CYLW
155,YYT,47.618598938,-52.7518997192,St. John's International Airport,St. John's,Canada,CYYT
127,YTZ,43.627499,-79.396202,Billy Bishop Toronto City Centre Airport,Toronto,Canada,CYTZ
146,YXU,43.035599,-81.1539,London Airport,London,Canada,CYXU
89,YMM,56.653301239,-111.222000122,Fort McMurray Airport,Fort Mcmurray,Canada,CYMM
139,YXE,52.17079925537109,-106.6999969482422,Saskatoon John G. Diefenbaker International Airport,Saskatoon,Canada,CYXE
107,YQM,46.11220169067383,-64.67859649658203,Greater Moncton International Airport,Moncton,Canada,CYQM
109,YQR,50.43190002441406,-104.66600036621094,Regina International Airport,Regina,Canada,CYQR
110,YQT,48.37189865112305,-89.32389831542969,Thunder Bay Airport,Thunder Bay,Canada,CYQT
2034,YZF,62.462799072265625,-114.44000244140624,Yellowknife Airport,Yellowknife,Canada,CYZF
2032,YZV,50.22330093383789,-66.2656021118164,Sept-Îles Airport,Sept-iles,Canada,CYZV
108,YQQ,49.71080017089844,-124.88700103759766,Comox Airport,Comox,Canada,CYQQ
47,YCD,49.0549702249,-123.869862556,Nanaimo Airport,Nanaimo,Canada,CYCD
50,YDF,49.21080017089844,-57.39139938354492,Deer Lake Airport,Deer Lake,Canada,CYDF
105,YQG,42.27560043334961,-82.95559692382812,Windsor Airport,Windsor,Canada,CYQG
145,YXS,53.8894004822,-122.679000854,Prince George Airport,Prince George,Canada,CYXS
73,YHM,43.1735992432,-79.93499755859999,John C. Munro Hamilton International Airport,Hamilton,Canada,CYHM
151,YYG,46.290000915527344,-63.12110137939453,Charlottetown Airport,Charlottetown,Canada,CYYG
58,YFC,45.868900299072266,-66.53720092773438,Fredericton Airport,Fredericton,Canada,CYFC
111,YQU,55.1796989441,-118.885002136,Grande Prairie Airport,Grande Prairie,Canada,CYQU
136,YWK,52.92190170288086,-66.8644027709961,Wabush Airport,Wabush,Canada,CYWK
113,YQY,46.1614,-60.047798,Sydney / J.A. Douglas McCurdy Airport,Sydney,Canada,CYQY
148,YXY,60.7095985413,-135.067001343,Whitehorse / Erik Nielsen International Airport,Whitehorse,Canada,CYXY
79,YKA,50.7022018433,-120.444000244,Kamloops Airport,Kamloops,Canada,CYKA
57,YFB,63.756402,-68.555801,Iqaluit Airport,Iqaluit,Canada,CYFB
119,YSB,46.625,-80.79889678955078,Sudbury Airport,Sudbury,Canada,CYSB
154,YYR,53.3191986084,-60.4258003235,Goose Bay Airport,Goose Bay,Canada,CYYR
126,YTS,48.5696983337,-81.376701355,Timmins/Victor M. Power,Timmins,Canada,CYTS
2028,YVO,48.0532989502,-77.7827987671,Val-d'Or Airport,Val D'or,Canada,CYVO
118,YRT,62.8114013672,-92.1157989502,Rankin Inlet Airport,Rankin Inlet,Canada,CYRT
138,YXC,49.610801696777,-115.78199768066,Cranbrook/Canadian Rockies International Airport,Cranbrook,Canada,CYXC
2029,YVP,58.096099853515625,-68.4269027709961,Kuujjuaq Airport,Quujjuaq,Canada,CYVP
147,YXX,49.025299072265625,-122.36100006103516,Abbotsford Airport,Abbotsford,Canada,CYXX
104,YQF,52.18220138549805,-113.8939971923828,Red Deer Regional Airport,Red Deer Industrial,Canada,CYQF
120,YSJ,45.31610107421875,-65.89029693603516,Saint John Airport,St. John,Canada,CYSJ
144,YXL,50.11389923095703,-91.9052963256836,Sioux Lookout Airport,Sioux Lookout,Canada,CYXL
140,YXJ,56.23809814453125,-120.73999786376952,Fort St John Airport,Fort Saint John,Canada,CYXJ
112,YQX,48.9369010925293,-54.56809997558594,Gander International Airport,Gander,Canada,CYQX
34,YAM,46.48500061035156,-84.5093994140625,Sault Ste Marie Airport,Sault Sainte Marie,Canada,CYAM
129,YUY,48.20610046386719,-78.83560180664062,Rouyn Noranda Airport,Rouyn,Canada,CYUY
43,YBL,49.950801849365234,-125.27100372314452,Campbell River Airport,Campbell River,Canada,CYBL
1984,YXT,54.468498,-128.576009,Northwest Regional Airport Terrace-Kitimat,Terrace,Canada,CYXT
65,YGR,47.42470169067383,-61.778099060058594,Îles-de-la-Madeleine Airport,Iles De La Madeleine,Canada,CYGR
106,YQL,49.6302986145,-112.800003052,Lethbridge County Airport,Lethbridge,Canada,CYQL
2066,YZR,42.9994010925293,-82.30889892578125,Chris Hadfield Airport,Sarnia,Canada,CYZR
156,YYY,48.60860061645508,-68.20809936523438,Mont Joli Airport,Mont Joli,Canada,CYYY
100,YPX,60.05059814453125,-77.28690338134766,Puvirnituq Airport,Puvirnituq,Canada,CYPX
75,YHU,45.5175018311,-73.4169006348,Montréal / Saint-Hubert Airport,Montreal,Canada,CYHU
62,YGK,44.22529983520508,-76.5969009399414,Kingston Norman Rogers Airport,Kingston,Canada,CYGK
99,YPW,49.83420181274414,-124.5,Powell River Airport,Powell River,Canada,CYPW
41,YBG,48.33060073852539,-70.99639892578125,CFB Bagotville,Bagotville,Canada,CYBG
68,YGW,55.28189849853516,-77.76529693603516,Kuujjuarapik Airport,Kuujjuarapik,Canada,CYGW
2055,YYD,54.82469940185547,-127.18299865722656,Smithers Airport,Smithers,Canada,CYYD
55,YEV,68.30419921880001,-133.483001709,Inuvik Mike Zubko Airport,Inuvik,Canada,CYEV
149,YYB,46.363602,-79.422798,North Bay Jack Garland Airport,North Bay,Canada,CYYB
64,YGP,48.7752990723,-64.4785995483,Gaspé (Michel-Pouliot) Airport,Gaspe,Canada,CYGP
2054,YWL,52.1831016541,-122.054000854,Williams Lake Airport,Williams Lake,Canada,CYWL
90,YMO,51.29109954833984,-80.60780334472656,Moosonee Airport,Moosonee,Canada,CYMO
48,YCG,49.2963981628,-117.632003784,Castlegar/West Kootenay Regional Airport,Castlegar,Canada,CYCG
95,YPH,58.471900939941406,-78.07689666748047,Inukjuak Airport,Inukjuak,Canada,CYPH
2048,YYQ,58.739200592041016,-94.06500244140624,Churchill Airport,Churchill,Canada,CYYQ
63,YGL,53.625301361083984,-77.7042007446289,La Grande Rivière Airport,La Grande Riviere,Canada,CYGL
39,YBC,49.13249969482422,-68.20439910888672,Baie Comeau Airport,Baie Comeau,Canada,CYBC
82,YKL,54.805301666259766,-66.8052978515625,Schefferville Airport,Schefferville,Canada,CYKL
66,YGT,69.3647003174,-81.8161010742,Igloolik Airport,Igloolik,Canada,CYGT
2056,YYF,49.46310043334961,-119.60199737548828,Penticton Airport,Penticton,Canada,CYYF
2041,YXP,66.1449966431,-65.71360015869999,Pangnirtung Airport,Pangnirtung,Canada,CYXP
46,YCB,69.1081008911,-105.138000488,Cambridge Bay Airport,Cambridge Bay,Canada,CYCB
45,YBX,51.4435997009,-57.1852989197,Lourdes de Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,Canada,CYBX
121,YSM,60.020301818847656,-111.96199798583984,Fort Smith Airport,Fort Smith,Canada,CYSM
