56 57 0.219311 8
57 83 0.998301 5
57 79 0.995434 4
58 59 1 6
58 77 0.687749 17
60 61 0.964282 4
60 62 0.948856 5
60 63 0.000125955 14
60 65 0.705278 7
61 63 0.000141144 18
61 62 0.720185 7
61 65 0.992837 6
62 63 0.0436724 17
62 67 0.997807 4
63 64 1 8
63 65 0.0533909 47
63 66 1 10
63 67 1.75555e-07 26
63 68 1 7
63 69 0.091889 12
63 70 0.0369415 8
63 71 1 14
65 69 0.998588 5
69 70 2.32846e-12 7
72 73 1 4
72 74 1 16
72 87 0.34615 30
72 104 1 5
79 84 0.819403 7
80 85 0.381638 5
80 84 0.998017 5
81 82 0.978915 5
83 95 1 7
86 92 0.594496 7
89 90 0.993513 6
89 93 0.875944 7
90 93 0.868989 9
97 98 0.974762 4
