source,target,weight,p_values
685,880,6,0.709329800696888
685,882,14,0.583760535492939
685,891,1,0.791632376283632
685,894,3296,0.134626598193031
685,910,1,0.401880414257416
685,982,324588,0.305918420274418
685,989,31,0.876093839570273
685,994,111,0.685401342814913
685,1005,4,9.2868103811093e-07
685,1011,15,0.839822228161125
685,1021,6,0.83840494958125
685,1022,135,87.2385323984811
685,1029,48,68.9217741860137
685,1041,8,4.03988781891424
685,1053,25,11.9079487511382
685,1060,1,94.3179888768934
685,1066,79,0.299056765425059
685,1068,89,2.91812273543497
685,1090,2418,0.773001138782751
685,1109,5,26.7861902477567
685,1134,58,0.00794673442188064
685,1153,26,25.7447484304446
685,1154,12,0.211977271518575
685,1173,2,166.636292539328
685,1191,3,64.2340235519953
685,1200,230125,0.291263195240995
685,1204,13,0.817453395015872
685,1221,23,0.148517507454117
685,1231,283084,196.891251040206
685,1252,69126,14.4486824405513
685,1269,10,0.500023054197101
685,1289,1,0.814132072725856
685,1299,2,0.680100792930833
685,1319,21,0.237750570086474
685,1326,4,7.71581929198279
685,1328,10,30.5875078063483
685,1330,12,0.821920853464518
685,1336,6,0.848070739815076
685,1338,14,0.868752654103796
685,1341,5,16.8581619470139
685,1353,836,32.167041525269
685,1364,12,5.53481239431432
685,1376,21,22.042525979979
685,1377,5,0.770326077242799
685,1384,5,0.692331989126391
685,1390,97,129.052912484669
685,1391,122574,33.517117466643
685,1395,11,0.806521024391018
685,1402,133,101.861820089379
685,1408,2,0.559947441194606
685,1411,5,0.2300432226494
685,1473,31,6.39379569125066
685,1504,14,0.0275982049018995
685,1517,28,0.0518167926412276
685,1522,128,0.463493286156297
685,1524,1,0.893133477073012
685,1549,28,0.938605030154853
685,1573,2,0.848642400094175
685,1603,10,0.210880757073312
685,1611,4,0.859943622900359
685,1613,63874,0.810677341017581
685,1631,19,0.855843314014366
685,1649,8,0.00709711590812416
685,1651,2,45.4521294201389
685,1662,1,0.13942274071471
685,1694,17,0.014442091549135
685,1698,8,0.523615569340881
685,1700,19,0.459475202869104
685,1703,12,0.0813980508873546
685,1709,3,35.4451324231636
685,1723,3,7.8910949895963
685,1744,10,0.825047031310825
685,1785,16,0.580763538688718
685,1799,2,2.79918248743334
685,1802,10,0.00262790360503606
685,1813,2,11.9824998681762
685,1814,6,0.909931643832199
685,1816,12,0.628119506980213
685,1818,2,0.210842479824458
685,1820,83,0.36289219241341
685,1837,3403,0.998599020346421
685,1847,52,22.8157927089137
685,1858,5,0.761416195815705
685,134,3,0.697303454380613
685,169,76,0.689527068692865
685,300,10,0.000354605415480491
685,619,22,0.543467971888902
685,899,16,0.748851135163261
685,918,6,0.342749300463716
685,1264,44,0.622703931915841
685,32,39,0.131919751829441
685,75,48,0.502409615349041
685,379,5,0.57332559344132
685,749,2,0.250275828152347
685,1072,1,0.747691965017815
685,1176,1,0.00182567460013539
685,1255,2,0.306340748330847
685,1320,41,0.0090345782094241
685,1426,3,0.00724741991548628
685,1037,2,0.204339165769787
685,1220,5,0.229002400890275
685,1645,188,0.60403329767882
685,256,63,0.367445698295065
685,258,1,0.462529998451194
685,618,40,0.606737782839037
685,926,6,0.465115309518953
685,1462,132,0.243264866321029
685,1617,1,38.161236252032
685,127,1,68.032241940507
685,543,2,0.510455891669705
685,1256,1,0.0004752419166068
685,1308,44,30.208958137735
685,1823,7,16.2936343294738
685,1626,2,0.877852090753115
685,940,31,7.23582181601842
685,944,3,0.814449873993156
685,229,2,0.539219934665245
685,1360,4,0.286747707838503
685,243,1,0.0881635583069849
685,390,5,0.678077139443843
685,504,1,0.623874758198357
685,1015,3,0.623874758198357
685,733,2,0.554843688569268
685,1479,1,39.9044357761493
685,1051,2,15.2218249012592
685,1152,1,0.789771354618843
6,81,4,0.632398460281977
8,1217,8,28.2871433665151
8,1729,2,0.825520386363091
1217,31,3059,82.548986012166
1217,71,29,68.7766234435061
1217,88,50776,0.827859062508185
1217,152,91,0.668183905134634
1217,185,5961,109.679683079588
1217,227,300,1.57187920706643
1217,267,7,3.03943116535696
1217,402,75,124.341296142035
1217,427,2004,0.00157555102116359
1217,505,3873,18.8368558801907
1217,567,267,0.821429618768414
1217,568,18,9.90122972188983
1217,684,54,96.942739539237
1217,712,5558,3.53692778033645
1217,814,51,0.10946301425092
1217,855,5351,0.829344538208304
1217,949,351,11.9168525675089
1217,1144,34,3.64960390159243
1217,1165,1929,146.044710377786
1217,1186,5110,0.0419986231483147
1217,1207,7220,32.1534370325529
1217,1254,7436,1.57107664260665
1217,1265,126,0.866330008961229
1217,1349,3249,0.852112598935605
1217,1351,4,5.75714592051712
1217,1416,332,13.8749249089607
1217,1446,2954,0.276350485986875
1217,1447,66,0.0750505529143588
1217,1466,26,0.741119010176866
1217,1481,8,4.52552128385325
1217,1607,3,174.838886471268
1217,1660,40,0.807057748524807
1217,1720,12,0.141725806776776
1217,1729,8112,11.8645374265595
1217,1732,2,5.78948987274861
1217,1742,6631,92.7865711676469
1217,1822,14,24.2137044354609
1217,787,2,20.4279944820074
1217,1536,15,0.333350671852439
1217,65,13,0.717852625526116
1217,977,1,4.01262619914396
1217,1354,1,3.43734679759562
1217,1528,19,44.400456106159
1729,31,143,0.670253156816962
1729,185,179,0.794146054815988
1729,427,11,6.4851303102199
1729,600,12,0.613401848848648
1729,712,64,0.178940898022478
1729,855,22,0.547771170587825
1729,1165,43,38.9257877386164
1729,1186,16,0.00064862231783919
1729,1207,397,7.43354384120032
1729,1254,9,83.5515193261993
1729,1349,480,0.273141134485762
1729,1446,232,0.00833970264173809
1729,1742,12,0.711618252675783
1729,505,15,0.146763132712046
1729,1451,2,0.818827092177186
9,91,2,0.480436373250123
91,10,2,0.00363189853973785
91,67,88,0.51510747643564
91,88,16400,11.5626230879123
91,94,913,0.0189089413117627
91,152,4285,0.44404345486686
91,297,838,16.8526981550701
91,308,863,31.9720956835166
91,458,1,0.150191265519349
91,482,9,0.0222715473531164
91,557,28,10.8806570104269
91,567,49,0.0126068864847599
91,647,1603,36.3863025067389
91,684,4,0.00881643131402362
91,806,1370,2.68192494992642
91,816,1,0.178162149147238
91,817,30,0.832211917022935
91,818,2845,0.420462631532438
91,835,8,34.1137851031436
91,844,169,0.857166813384626
91,862,12,1.5381056905715
91,951,10,154.827438685221
91,977,59,0.826465463734011
91,1030,27,27.3265912893131
91,1121,17,66.2817772100613
91,1145,1,96.434912093689
91,1354,148,99.19978212929
91,1387,884,3.82493834669007
91,1451,987,69.2783291908432
91,1476,553,26.7315395298366
91,1505,252,1.53462798671418e-05
91,1601,76,57.316272507756
91,1660,57,0.776901251027716
91,1672,38,0.83163068475718
91,505,2,9.33083963101294
91,1536,16,0.854045346238453
91,122,3,5.45771817983643
91,369,1,0.816544812421217
91,1570,3,33.4994312031645
11,1494,7,0.879437768948808
11,88,9,57.1057626625419
1494,726,2,0.593753196308024
1494,800,278,0.790832024617087
1494,1247,283,2.13156136135686
1494,421,4,0.823635720445348
12,227,17,173.617089607109
12,505,15,3.10618725238831e-05
12,509,3,39.1176261387725
12,236,2,49.6276096414438
227,17,13,85.1697767108579
227,65,7365,0.447430228017811
227,71,259,0.845811532495132
227,88,37577,166.59133506249
227,113,4297,0.311885608946329
227,231,507,0.821104978377993
227,505,18883,181.343683916377
227,559,14,0.0675024638980289
227,567,1,69.8810889694333
227,949,2,22.7776720610761
227,1144,3055,0.827457719463033
227,1186,114,0.173231579094273
227,1228,4,0.735980441681076
227,1254,607,0.660755729813456
227,1265,2905,0.691683601806073
227,1416,3605,0.744313327367549
227,1659,7,0.557940910791656
227,1660,1,0.0388183380498024
227,236,4,0.513859755318049
505,13,194,0.121792062489944
505,31,31,0.79534714240342
505,51,4360,0.172614944763051
505,65,159,0.858878983845981
505,71,6383,0.656740516102507
505,88,415807,0.0155594220310724
505,94,21,0.418302306218604
505,104,3155,0.795926418851792
505,113,8,0.0893757629053668
505,152,72,0.420852178824912
505,156,200,0.806008655607446
505,231,2780,0.0444954565639977
505,236,2329,0.390963131297396
505,273,31,0.631603857846264
505,294,29,0.29509580368175
505,302,982,0.309562075535518
505,309,14,27.6680582230414
505,365,439,0.795350717647497
505,374,4,0.000280786543137693
505,384,78,0.880464450342202
505,389,15080,0.459415246177545
505,447,1436,57.6995745794693
505,482,35,0.859406830896456
505,483,142,0.818452161609173
505,484,28,0.392598272246231
505,509,36,0.0142205008575299
505,543,3118,0.834914038329052
505,553,336,0.276139371629308
505,562,4,58.533177544753
505,564,13283,0.876040675132439
505,567,15762,0.458977150787584
505,573,669,24.6606109137653
505,596,7,5.57327620632747
505,647,10,119.704277875853
505,654,2,6.44126027141836e-06
505,663,45,23.8174492114043
505,676,1,0.892102241485653
505,689,4944,47.883281288139
505,696,1907,34.0141683153616
505,743,505,0.742925754512991
505,775,2813,24.4345704558202
505,787,1677,0.857179663370866
505,788,569,116.941696735685
505,806,68,112.316417296931
505,813,1873,7.49056836794631
505,814,3,12.8473216995579
505,818,16,32.7125818330041
505,829,64,6.32781855118113
505,844,105,5.16139789237721
505,847,852,56.2328966700205
505,855,5,0.00350101159886451
505,865,1791,0.299096817634922
505,877,2115,95.5509926152449
505,919,16,0.290814869487286
505,923,104,0.856353374410933
505,977,205,39.7232741916061
505,1009,145,0.879783678143924
505,1034,42,0.832113732669798
505,1040,303,42.4745516704995
505,1057,11,0.062980703941182
505,1068,49817,0.797657607297389
505,1117,1094,0.823933802043751
505,1121,55,35.679782593171
505,1132,7,51.9386919020732
505,1139,3425,0.145104544509581
505,1144,155,46.9253906994982
505,1145,2594,0.801142176459607
505,1165,35,0.842355140911679
505,1186,117,43.5571016744863
505,1206,20,54.0744802088324
505,1207,8,0.666504024097073
505,1228,152,0.622681010229584
505,1254,71,0.751532769627599
505,1265,51,0.430761273721447
505,1284,529,0.325601976572917
505,1346,3062,0.529123719864821
505,1370,404,0.341886457697908
505,1383,2,0.446133757087442
505,1416,7719,0.406755085229112
505,1433,252420,0.000698079205596613
505,1446,46,0.279158449266577
505,1447,2,0.258004692353059
505,1451,44,1.70425651306528
505,1455,658,18.7586958996976
505,1470,6934,0.95197424487876
505,1481,2,0.297085744003392
505,1514,4,0.837701171230885
505,1528,30,0.0737994306681614
505,1536,1565,0.743952094346672
505,1537,2,0.81614480660835
505,1557,5889,0.0322025868537629
505,1574,2,14.4993424517919
505,1590,296,12.3626316623301
505,1595,2,40.0381863870599
505,1659,170,51.717703510354
505,1660,81,0.861840922421563
505,1665,334,0.177683219984611
505,1677,16,0.0120670232504986
505,1683,45,7.19356491165698
505,1684,3731,62.3947845328633
505,1721,1669,6.83196522527469
505,1722,82,28.0103731292368
505,1742,5,46.3406591915174
505,1771,389,0.19394721726122
505,1774,25,0.880407111644249
505,1791,26,0.151782180943129
505,1809,236,0.868598442876518
505,1830,281,89.8807138424879
505,27,6,0.424943401353431
505,114,1171,0.2118671550755
505,766,5,13.5893024095104
505,982,148,0.0335318328122719
505,600,4,82.2988409226067
505,1240,107,0.86894159114598
505,1403,20,66.9688732545982
505,854,6,22.9982179892143
505,174,8,27.0001019506057
505,1819,9,0.710428024141307
505,1048,10,0.866517546982606
505,1570,2,0.000465053575010192
505,559,3,0.00468629288277602
505,312,16,19.4156429624266
505,1798,24,1.4068872126182
505,1095,1,0.282876276227085
505,784,8,0.000554421399189563
509,51,17,0.0101358544293909
509,104,14,0.349706002601303
509,156,240,0.0321609473386812
509,236,23,93.4109912300846
509,564,132,0.113723466433549
509,567,169,0.178553913547117
509,684,11,0.000307444808496215
509,689,38,0.0651277901503391
509,696,35,0.729140987458451
509,844,5,0.2892042148913
509,1132,9,0.00698025543008403
509,1145,1,0.882650560840091
509,1207,9,2.17230071646717
509,1228,34,0.369612950345897
509,1372,239,0.00523348538512644
509,1536,218,124.356547596629
509,1622,4,0.136859378275316
509,1659,9,0.0192626930331377
509,1684,43,97.9975488159993
509,1721,16,0.0250611559233394
509,88,1,0.136349414312418
509,1742,20,53.1022638375892
509,1040,1,0.0190489274901121
509,1557,14,0.874793891831729
509,977,22,0.0279543571829581
509,1660,32,0.291053558292243
509,1352,101,46.3593946225359
509,294,16,0.00177406495919234
509,312,34,0.0182191167195605
509,384,10,0.347578493044428
509,1545,8,0.00855737896023156
16,844,1,0.000878256906456826
16,830,1,0.00038054562750076
844,88,7951,0.0242504862259787
844,94,2,10.1285414801812
844,122,899,167.788263390546
844,152,4444,3.55295551482815
844,369,10,0.255071214226442
844,482,1620,22.0458351154343
844,567,47,195.142098466835
844,647,9,76.5144174044579
844,684,187,0.00119874517677526
844,720,1,67.3777303594518
844,787,2,0.842138112964879
844,806,6,13.9151964166026
844,814,1,0.876771281002894
844,816,18,7.57670135859841
844,817,105,2.16277538402934
844,818,5,12.6459590295004
844,830,689,0.835794556828224
844,851,3,20.1597205074832
844,977,40,28.5983328293439
844,1030,287,158.690387241558
844,1048,1229,0.267155791283997
844,1130,17,0.142383540415511
844,1145,22,48.5494799670027
844,1186,36,0.299325949672787
844,1190,19,23.1828100603212
844,1290,1034,0.873800511527889
844,1387,241,34.2116599536789
844,1422,153,5.91122935158747
844,1451,3,0.0269738353946963
844,1481,23,15.211957949016
844,1544,213,48.7166329214779
844,1601,15,45.0263696673756
844,1608,7,24.8466725789279
844,1609,124,14.4260523430345
844,1660,99,0.302257863410495
844,1677,67,0.69062230165665
844,1720,78,0.0186138909639331
844,1743,5,0.766462916984381
844,1742,3,0.44396470797096
844,402,19,0.80701118674558
844,836,9,0.678451474588188
844,308,2,0.615983697147752
844,1228,16,0.80701118674558
844,1746,2,0.80701118674558
20,70,1031,0.614784819917522
20,88,8,0.824745938886084
20,464,12,0.77892931510696
20,1131,2,0.0307210784536649
20,1262,13,0.688002257588865
20,1652,1,9.8111683322404
20,1739,2,2.35665314331585
70,68,24,0.0366391741464981
70,88,53478,19.7079082148955
70,152,29,1.03639649704267
70,230,184,46.1375131535813
70,264,132,0.843334415758475
70,279,388,0.23986200068477
70,308,18,28.9974733650437
70,402,4104,108.679041777356
70,421,7,0.712375954190981
70,440,152,0.340050188312287
70,458,4,7.90778419581221
70,464,2334,46.1375131535813
70,587,5,16.797238467043
70,720,367,235.988780498267
70,726,526,8.23513383400279
70,793,1298,41.8790276585702
70,794,919,95.28748097813
70,796,993,11.8582626963429
70,803,5,0.787126958987104
70,805,19,91.330797836672
70,816,4,10.8849970211332
70,819,447,32.5943698796734
70,820,12,0.637383346701487
70,823,22,0.586648887797759
70,826,152,0.590845050770056
70,827,64,0.641532462910662
70,836,20,0.532999364574702
70,838,721,0.777971790906366
70,854,3,0.494625612052021
70,922,56,0.261051491770714
70,1131,9,0.697162100705331
70,1132,53,0.685483565292924
70,1194,67,0.698141685604965
70,1195,60,0.669735732662479
70,1197,98,22.9952671709245
70,1234,2,0.887523117901729
70,1235,31,14.352295374215
70,1236,17,18.4606055745159
70,1262,1317,79.5558106941011
70,1271,703,102.823487564858
70,1305,5,200.101135965725
70,1307,1362,68.4772563208163
70,1345,6126,10.2176904321777
70,1429,67,0.644266596245549
70,1609,16,0.835268198851927
70,1652,334,7.32363452544421
70,1683,34,0.7887039614909
70,1713,42,0.800140518636147
70,1714,293,218.49492622923
70,1734,3,0.00816731498333401
70,1739,459,0.824930765010205
70,1433,868,79.6567237809887
70,977,2,0.820287185971647
70,1489,18,0.879437768948808
70,1716,7,61.7568224412862
70,1746,1,0.00954900200974525
70,171,1,0.388088131337807
70,795,3,6.72235428222923e-06
88,32,29,0.727690754877136
88,45,4075,0.357281843622554
88,65,91,0.541621615488717
88,66,36,0.515983708827506
88,71,33,0.193018833114803
88,94,384,0.854126271430108
88,114,40003,0.852460525891792
88,116,16,5.83588417191659
88,152,111945,0.0475872457348695
88,156,564,4.71576063977195
88,174,24,2.1086727279552
88,231,81,0.212240812835224
88,242,178,22.8350479880877
88,264,10404,4.46723874894284
88,269,29215,38.1954265934142
88,321,87,0.553288300452521
88,372,7,0.714805615370385
88,383,1035,0.83462131972594
88,389,81390,91.3118575475134
88,391,44911,0.575870085360593
88,402,48575,0.467806131419548
88,426,387,0.139459552022381
88,435,25595,7.71040242707849
88,440,48660,0.442641593613201
88,445,81,0.741096134012977
88,447,36,17.4123243350412
88,464,7,0.715345484755567
88,475,20,5.5154209105522
88,482,824,0.800140518636147
88,483,162463,0.442848902331599
88,500,20787,0.779312191971438
88,506,1,0.0163422448086937
88,543,19797,16.5259434237351
88,553,784,1.3869317697528
88,567,536,61.7376471628125
88,573,997,39.3319041994533
88,596,113,36.7329081844096
88,674,74475,0.17267876624514
88,711,102731,25.3423838631804
88,720,84,0.858312427990251
88,724,126,54.1313128048173
88,726,7511,0.123299376784346
88,766,1047,0.357590533255008
88,775,141901,103.227204594367
88,787,7,0.11352382226652
88,803,141,46.2704222382644
88,806,2,0.713108319889516
88,813,1049,0.326441005057019
88,820,61,3.39220426367382
88,826,516,21.3283896588075
88,827,18,0.25346204987122
88,830,2,8.00569349959274
88,836,6,22.2835717452264
88,847,25579,0.553543726725121
88,849,6,0.0567126856899834
88,854,31,0.209502618406115
88,860,372,68.2366448007284
88,875,1409,0.378770773381782
88,877,43353,0.791256156764806
88,949,13,4.82895893801425
88,977,8030,0.548822790541353
88,978,665,0.763843540814899
88,982,801,0.761136863035453
88,1022,31,0.782680035942499
88,1030,5,0.789673966934896
88,1047,1,0.756075359801777
88,1068,258246,0.797178224615247
88,1102,10,0.874399983888921
88,1117,1468,0.849920477560989
88,1121,15,0.73066008264521
88,1129,65,0.647121750900789
88,1132,218,0.498157190818785
88,1139,2685,0.531245869547813
88,1144,34,0.43331693386004
88,1145,9,0.583178791434914
88,1171,18156,0.415880044288852
88,1186,59159,0.772078888534364
88,1200,184223,0.000726391600651355
88,1224,45,0.310990696724685
88,1228,8,0.569963534933834
88,1236,102,0.582490769983103
88,1240,168360,0.602112712678109
88,1243,8,0.596408309983739
88,1252,28625,0.0642389734708085
88,1255,80913,0.641499507816443
88,1265,46,0.112171559773075
88,1268,85,0.72191248664105
88,1284,713,0.760204200910866
88,1300,4773,0.887502174220367
88,1305,40,0.791018396178165
88,1307,10,0.806173437810875
88,1310,29,0.160960227558426
88,1315,2,2.43649597595278
88,1346,9,48.7091296619529
88,1349,14073,2.98256137465984e-09
88,1354,82,18.8652313980359
88,1383,2,92.3071534842533
88,1387,46,18.5352097435018
88,1391,52,3.61844596606503
88,1416,58834,0.846750078117746
88,1429,7486,59.161501551723
88,1433,1309597,82.0238326427378
88,1437,38328,47.7937482909557
88,1451,35,143.360169698678
88,1455,25479,8.6021579816593
88,1466,12,11.5196620251894
88,1470,137467,79.1381136039156
88,1476,16,76.4703215024183
88,1489,6047,0.00106066072887064
88,1514,1018,18.5352097435018
88,1528,41,0.846750078117746
88,1539,6,133.657471360066
88,1574,5,0.0265312494295644
88,1597,3,35.5744267902367
88,1609,29,6.69662922693221
88,1613,3,0.00020662879470184
88,1614,69595,87.2572661636021
88,1660,12441,0.010632631447499
88,1677,64,19.2537373172301
88,1683,30900,0.0270671033807238
88,1716,120,0.339132706406201
88,1718,2,0.401392812048209
88,1736,4228,28.3538714013572
88,1762,6643,1.78318213375612
88,1773,203,10.0706689901447
88,1774,7,5.29751658309184
88,1809,473,0.269272169711651
88,1819,19,0.574670612876479
88,1822,21764,48.2938468150207
88,1830,336,0.916357483807844
88,1837,26,11.4228205351231
88,709,2,179.426065071601
88,600,15,12.5569505526998
88,215,4,0.0817094018057904
88,246,78,47.7717577720267
88,1353,17,25.2731098893071
88,1457,8,3.50389971346491
88,1698,2,0.837701171230885
88,1016,405,0.815661004558891
88,1557,2,0.8912102666673
88,1254,24,3.84270637699459e-05
88,1190,15,138.184490139776
88,1266,9,90.4865577808629
88,794,10,0.83840494958125
88,647,10,85.621247252416
88,715,9,0.275661702623867
88,1481,31,22.3440426782027
88,1720,8,1.35899502191699
88,592,1,43.6975986610304
88,814,15,27.7112063095403
88,1447,20,0.872849849355358
88,1321,2,0.802752240293732
88,1057,4,88.3697029786966
88,259,313,5.29400323212787
88,1537,4,23.7776409934574
88,1593,2,214.087499768291
88,620,525,0.0207222125403579
88,829,65,21.2927700585151
88,568,15,95.3203689683854
88,1323,1,0.827676192699137
464,152,3,16.7580617533365
464,230,2,116.776650198546
464,279,9,0.123384828545554
464,726,43,0.0139269915748895
464,793,4,31.7802690009266
464,794,6,9.45126844727601
464,796,4,0.521650060313722
464,819,15,42.7357855690712
464,826,24,0.787739037602766
464,1131,12,38.0764113297381
464,1262,43,86.2003184957555
464,1300,30,10.9179562583366
464,1307,17,0.222125659814577
464,1739,2,22.7935774571738
464,402,4,0.0797934927774816
464,838,2,10.3465702651452
1131,402,17,0.713724306421832
1131,726,31,0.00222840140964881
1131,826,8,79.4665378113952
1131,836,20,0.832206979207645
1131,859,8,6.60143371296669
1131,860,1,7.89259306223321
1131,279,4,0.306696427946366
1131,816,2,0.0817677978585782
1131,316,2,1.01469885197509
1262,726,3,22.3327044692055
1262,793,17,243.210300617669
1262,794,21,0.177263677372414
1262,796,36,0.158915425207716
1262,819,8,0.652664642131475
1262,826,2,15.7640359329746
1262,838,12,0.0154172420798248
1262,1307,175,0.768381934269576
1262,1652,21,0.684492077132282
1262,1739,1,0.789656329997288
1262,402,1,13.5374843671685
1262,1716,4,0.0635205556560978
1652,793,3,0.255866287891714
1652,1307,10,8.63557475670548
1652,1739,1,114.871559490673
1652,402,2,127.986249580207
1652,796,2,0.0610598320541601
1739,402,28,0.475086697988751
1739,458,3,0.360228125586202
1739,279,3,0.0422565269522938
1739,720,2,0.272767470850879
27,1416,7,0.0498532308898849
1416,65,17,0.105426046516444
1416,71,3,0.674755493228654
1416,231,1876,11.0003463217389
1416,559,9,0.183652467936986
1416,1144,2120,12.9848758778468
1416,1186,20,0.723774348647405
1416,1659,13,0.207728611217627
1416,1690,140,0.689234298074789
1416,113,6,3.45624573833136
29,78,191,0.102585924671951
29,114,74401,0.761203719722308
29,117,47,8.09705414543678
29,134,36,0.667411854169074
29,169,40,0.00496659422056266
29,173,108,0.833072170733069
29,206,33,0.695601285279455
29,296,118,0.519196584113779
29,300,22,0.348314767439985
29,311,3005,11.0367220648344
29,317,121501,0.0769221651116314
29,381,52,2.40158065891126
29,391,178,0.0255498407701783
29,403,15,0.0348344424898881
29,432,259,0.568049834793511
29,435,90691,0.166262688424305
29,489,115,1.2444509375209e-05
29,526,15699,0.0302868624473683
29,534,10,0.142291568202394
29,576,10,0.0104966535350479
29,609,2,12.9717687403243
29,610,47,0.244004426184598
29,619,153,2.65120884668924
29,691,39,0.00626815188502539
29,709,58764,2.31565115908459
29,716,426,0.0444002798884836
29,727,2,0.133565913093312
29,731,403,0.000147164441361357
29,760,358,0.00671962244285911
29,766,142,0.156106798686799
29,880,75,0.781990430704044
29,899,50,0.37209793879872
29,902,1214,0.0117267762070412
29,918,48,0.00198288752834715
29,978,76,0.0470044061914632
