source,target,weight,p_values
31,32,6,0.785653913369454
31,33,1,0.81154923050737
31,34,1,0.270972421005438
31,35,4,0.75294803970087
31,36,2,0.75294803970087
31,38,1,0.163576880163682
31,39,1,0.296725330781842
31,41,2,0.480054607961793
31,42,1,0.765792731575817
31,43,1,0.177211162767023
32,35,2,0.601586946843971
32,36,2,0.556884897751674
32,41,2,0.601586946843971
32,42,1,0.813689810225931
34,35,9,0.418202782915303
34,36,8,0.270972421005438
34,37,1,0.495740309590846
34,38,6,0.461113846308659
34,43,6,0.725451648515247
35,36,22,0.725451648515247
35,37,1,0.147936172241076
35,38,15,0.725451648515247
35,43,12,0.725451648515247
36,37,1,0.725451648515247
36,38,13,0.725451648515247
36,39,1,0.725451648515247
36,41,1,0.269662898300346
36,42,1,0.725451648515247
36,43,10,0.147936172241076
38,39,4,0.73496347266359
38,40,4,0.521130099313368
38,41,3,0.0413002051482847
38,42,1,0.129515726774119
38,43,17,0.479891375868877
39,40,3,0.439808332906539
39,41,4,0.785653913369454
39,42,3,0.225778446840906
39,43,1,0.0635685376208331
40,41,2,0.0830592278877833
40,42,1,0.0121192125853804
40,43,1,0.81154923050737
41,42,4,0.75294803970087
